id,name,image_urls,price,description,subcategory,tax_id,quantity
458529001,Prześcieradło z gumką,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4e%2Fe4%2F4ee4eff3b14dffe56420926cd5980acd9dbed3d6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F83%2Ffb%2F83fbfa65c8dc81d41772c6bbe429441da6225c42.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"57,99 PLN",Prześcieradło z gumką wykonane z cienkiej zwartej bawełnianej tkaniny. Gęstość 144. Pasuje na materace o grubości do 23 cm.,Pościele,1,1
1037151003,Komplet pościeli podwójnej z perkalu,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F2c%2Fce%2F2cce7a9e406292c74e9413eeb1cfe9ad58c5f05d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B3%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ffa%2Fca%2Ffaca13daacb115a224f021b6b450b16ff650fbc9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B3%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"279,99 PLN","Podwójna pościel z bardzo delikatnego bawełnianego perkalu. Zapięcie u dołu na kryte guziki. Dwie poszewki na poduszkę z otworem z boku. Gęstość 200. Pościel z perkalu ma bardzo miękką gładką powierzchnię, dzięki czemu jest przyjemna w dotyku i zapewnia wygodny sen.",Pościele,1,3
990799005,Koc z domieszką wełny,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F8c%2Fca%2F8cca08588097dacc5ac9f365f1c97d622c92eb72.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F53%2F91%2F539163c1ee1a990a1c73822fc6478eb0e375440d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"469,99 PLN","Klasyczny koc z miękkiej mieszanki zawierającej wełnę z domieszką alpaki. Drapana powierzchnia, skręcone frędzle na krótkich bokach.",Pościele,1,5
1175377002,Żakardowy koc z bawełnianej tkaniny,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F6d%2Fbd%2F6dbdd494f8ad0dd13e3994101623ef1519d59ba1.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F10%2Fa8%2F10a863238a69021799e8ccf76127d8f749d0a4b2.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"239,99 PLN",Koc z miękkiej bawełnianej tkaniny żakardowej z frędzlami wokół brzegów.,Pościele,1,0
946616008,Prześcieradło z gumką,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe2%2F71%2Fe27177fab0ff12ad06c0ffc8d271e74fa902dea9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Faa%2Fab%2Faaab46af652a16d7336869717cb05d19e53b3bbe.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"49,99 PLN","Prześcieradło łóżeczkowe z gumką wykonane z miękkiej zwartej bawełny we wzorzyste nadruki. Gęstość tkaniny 144. Wzór został zaprojektowany tak, aby pozwolić na łatwe łączenie wzorów i kolorów i tworzenie pięknych indywidualnych zestawów.",Pościele,1,6
496279043,Komplet podwójnej pościeli bawełnianej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F75%2F9e%2F759e8e757bdb9003f01cd0a1b987875b1f2ed8c6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F1f%2Faa%2F1faa0a9634b94be84024e628891dfad3c10311aa.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_duvetscoversets_double%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"164,99 PLN",Podwójna pościel z cienkiej bawełny. Gęstość 144. Dwie kopertowe poszewki na poduszkę.,Pościele,1,9
1037150004,Komplet pościeli pojedynczej z perkalu,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fcd%2F50%2Fcd505f8bdfe5471cc80bfc6a7dfb231913b4702f.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fb2%2F39%2Fb23978f9883a74a9b3f0c6ef2d3366514d651dba.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"189,99 PLN","Pościel z perkalu z bardzo delikatnej bawełny. Zapięcie u dołu na kryte guziki. Jedna poszewka na poduszkę z otworem z boku. Pościel z perkalu ma supermiękką gładką powierzchnię, dzięki czemu jest przyjemna w dotyku i zapewnia wygodny sen. Gęstość 200.",Pościele,1,6
458503001,Prześcieradło z gumką,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4e%2Fe4%2F4ee4eff3b14dffe56420926cd5980acd9dbed3d6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd1%2Fc6%2Fd1c624780252b1a24cfa8302d7070db55f91be39.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"54,99 PLN",Prześcieradło z gumką wykonane z cienkiej zwartej bawełnianej tkaniny. Gęstość 144. Pasuje na materace o grubości do 23 cm.,Pościele,1,5
496278064,Komplet bawełnianej pościeli pojedynczej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4a%2F0f%2F4a0f7655f631884e882c310164361a22a0bfecc4.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd3%2Fea%2Fd3ea7fb6bd70bec13960ff72f1f3c5be47cf8ce1.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_duvetscoversets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"79,99 PLN",Pościel z cienkiej bawełny. Jedna kopertowa poszewka na poduszkę. Gęstość 144.,Pościele,1,8
188589065,Komplet lnianej pościeli podwójnej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F61%2F6f%2F616f879230513d5c7ea70f2144e7b6379a1d0e45.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F54%2F4e%2F544ea51a2237d4a889b22afb4949657e0da32940.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"539,99 PLN","Podwójna pościel ze spranego miękkiego lnu zapewniającego wygodny sen. Poszwa na kołdrę zapinana u dołu na kryte metalowe zatrzaski. Dwie kopertowe poszewki na poduszkę. Len jest wytrzymałym materiałem i przy odpowiedniej pielęgnacji posłuży przez długi czas, a z każdym praniem stanie się bardziej miękki i atrakcyjny. Lniana pościel to dobry wybór dla osób, którym jest zbyt ciepło podczas snu, ponieważ materiał ten absorbuje wilgoć, zapewniając przyjemny chłód i komfort. Gęstość 104.",Pościele,1,5
458465024,Prześcieradło z gumką,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F94%2F5f%2F945f774f3d45a2f09fae1615927af885b6a49849.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3b%2F83%2F3b83709dfb6e5ed4d08ea2837537762dc40d12aa.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"47,99 PLN",Prześcieradło z gumką wykonane z cienkiej zwartej bawełnianej tkaniny. Gęstość 144. Pasuje na materace o grubości do 23 cm.,Pościele,1,8
983967002,Komplet pościeli podwójnej z satyny bawełnianej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F94%2Faa%2F94aa44450ff4381bd943c060f54f6a4fc442fe21.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd6%2Fa5%2Fd6a57312c3c98ca86a653728f1516ff862a707ee.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"359,99 PLN",Podwójna pościel z bawełnianej satyny z kontrastowymi brzegami. U dołu dyskretne zapięcie na plastikowe guziki. Dwie kopertowe poduszki. Bawełniana satyna to gładki miękki materiał o subtelnym połysku zapewniający przyjemny sen oraz luksusowy klimat sypialni. Gęstość 300.,Pościele,1,8
1028613009,Bawełniane prześcieradło z gumką,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd9%2F3a%2Fd93ad4c95a6182c95d694add1befba75b9f7e2f9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F2b%2Fc6%2F2bc60dec045cbd58aeda4d76bcf936f6879d44db.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"57,99 PLN",Prześcieradło z gumką wykonane z bawełnianej tkaniny we wzorzyste nadruki. Pasuje na materace o grubości do 23 cm.,Pościele,1,2
867559007,Pikowana narzuta na łóżko,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe4%2Fe1%2Fe4e1a1b2c58dff574d5719a286755ae98c9032c1.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F1e%2Fba%2F1ebae9b8ed9ecc217fac785991702895a71540ef.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"319,99 PLN",Pikowana narzuta na łóżko z bawełnianej tkaniny.,Pościele,1,4
983966001,Komplet pościeli pojedynczej z satyny bawełnianej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F52%2Fce%2F52ce79786c17ddbddf11ee48fd2a9975634ffb37.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F34%2F47%2F3447c83b0eb5f455c01e72090464e5806684c10c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"259,99 PLN",Pościel z bawełnianej satyny z kontrastowymi wypustkami. Poszwa na kołdrę zapinana u dołu na dyskretne plastikowe guziki. Jedna kopertowa poszewka na poduszkę. Bawełniana satyna to gładki miękki materiał o subtelnym połysku zapewniający przyjemny sen oraz luksusowy klimat sypialni. Gęstość 300.,Pościele,1,2
1173914002,Komplet bawełnianej pościeli pojedynczej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff1%2F49%2Ff1493514daefb47e5497d74c354f3608dd37b257.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_duvetscoversets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4f%2F18%2F4f1878e4486eeb6dc31b56abaf48050b92cefbc7.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_duvetscoversets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN",Pościel z bawełnianej tkaniny w paski. Gęstość 144. Jedna kopertowa poszewka na poduszkę.,Pościele,1,5
1091311007,Kocyk przytulanka 3-pak,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F42%2F47%2F42476a50b1bbc2f0956e20421ecfaf82454f82d7.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_blankets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F65%2Fb1%2F65b1bf7f50f68b480d8ea5da3002a71e99c79000.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_blankets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"39,99 PLN","Miłe kocyki z bawełnianego muślinu o dobrej przepuszczalności są zawsze przydatne w różnych okolicznościach. Miękki delikatny materiał sprawia, że doskonale nadają się jako kocyk przytulanka lub jako ściereczka Zawsze powinny być pod ręką – w wózku, na macie do przewijania czy w kuchni. Kocyki stają się bardziej miękkie z każdym praniem.",Pościele,1,3
188589071,Komplet lnianej pościeli podwójnej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F80%2F74%2F80743f0d0f440ee7e782f8f5e868632eeeb450ce.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fc4%2Fd5%2Fc4d5e04598210645d036eb713a8a71fc7f2743bc.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"539,99 PLN","Podwójna pościel ze spranego miękkiego lnu zapewniającego wygodny sen. Poszwa na kołdrę zapinana u dołu na kryte metalowe zatrzaski. Dwie kopertowe poszewki na poduszkę. Len jest wytrzymałym materiałem i przy odpowiedniej pielęgnacji posłuży przez długi czas, a z każdym praniem stanie się bardziej miękki i atrakcyjny. Lniana pościel to dobry wybór dla osób, którym jest zbyt ciepło podczas snu, ponieważ materiał ten absorbuje wilgoć, zapewniając przyjemny chłód i komfort. Gęstość 104.",Pościele,1,3
888321011,Komplet muślinowej pościeli pojedynczej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F18%2F7a%2F187a7a53cd874e7742b8532120fc4f5d04e3ff25.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fbd%2F0f%2Fbd0f8c6dc915ab6e21bdb941ecc22dc234c2da72.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"209,99 PLN","Pościel z miękkiego bawełnianego muślinu, który zapewnia chłód i wygodę podczas snu. U dołu zapięcie na kryte metalowe zatrzaski. Jedna kopertowa poszewka na poduszkę. Gęstość 250.",Pościele,1,0
458465013,Prześcieradło z gumką,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F07%2F0a%2F070a42d0b53e7bdc167d653816b95f7d2a4cfe1b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3f%2F49%2F3f49bb9c500f3e1c057b814cd8ba2ed935e417df.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"47,99 PLN",Prześcieradło z gumką wykonane z cienkiej zwartej bawełnianej tkaniny. Gęstość 144. Pasuje na materace o grubości do 23 cm.,Pościele,1,2
946618002,Bawełniany kocyk w ryżowy splot,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fde%2Fe3%2Fdee31ba6bc63cfbeafd46ec1cd3fa2fc8133462e.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5f%2Fbd%2F5fbdb7f83f57669ceb97d14e3bcfc5b1499783a3.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"127,99 PLN",Kocyk o splocie ryżowym wykonany z miękkiej bawełny doskonale nadaje się jako prezent. Kocyk tworzy ciepłe przytulne wnętrze pokoju dziecka.,Pościele,1,4
188590061,Komplet lnianej pościeli pojedynczej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fda%2F6d%2Fda6ddb4d3316f5f7968a2904236a0b612192d15b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_duvetscoversets_double%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fcf%2F3b%2Fcf3bf11bf91aa772bea67e735782c12af4517365.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"389,99 PLN","Pościel ze spranego miękkiego lnu zapewniającego wygodny sen. Gęstość 104. U dołu poszwy na kołdrę zapięcie na kryte metalowe zatrzaski. Jedna kopertowa poszewka na poduszkę. Len jest wytrzymałym materiałem i przy odpowiedniej pielęgnacji posłuży przez długi czas, a z każdym praniem będzie stawał się bardziej miękki i atrakcyjny. Lniana pościel to dobry wybór dla osób, którym jest zbyt ciepło podczas snu, ponieważ materiał ten absorbuje wilgoć, zapewniając przyjemny chłód i komfort.",Pościele,1,6
791899001,Komplet pościeli podwójnej z bawełny egipskiej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F29%2F65%2F29655ae7a5f2f3e7e83ce5228e94582b26cc388a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BENVIRONMENT%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd4%2Fad%2Fd4ad85cbdbf16b582a80f74de7bec4a24fd1388d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_duvetscoversets_double%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"499,99 PLN","Podwójna pościel z cienkiej zwartej satyny z bawełny egipskiej. Kontrastowe obszycia, u dołu kryte zapięcie na guziki. Dwie kopertowe poszewki na poduszkę. Gęstość 400.",Pościele,1,2
888322014,Komplet muślinowej pościeli podwójnej,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ffd%2F94%2Ffd94edddf9faa3da538517812bfd85db18dee4dd.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fdc%2F67%2Fdc67e0d746906b5a1bbac5cfff82fec6422743e4.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"319,99 PLN","Podwójna pościel z miękkiego bawełnianego muślinu, który zapewnia chłód i wygodę podczas snu. U dołu zapięcie na kryte metalowe zatrzaski. Dwie kopertowe poszewki na poduszkę. Gęstość 250.",Pościele,1,7
1209376001,Komplet pościeli pojedynczej we wzory,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fbd%2F34%2Fbd34c9dab169f92c1f2654cbbd0d71b263efa66b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F6b%2F7f%2F6b7fe5279875e6325bb85c4cbcddbf819a5883a9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN",Pościel z bawełnianej tkaniny we wzory. Jedna kopertowa poszewka na poduszkę.,Pościele,1,9
458563022,Prześcieradło z gumką,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fa1%2F52%2Fa152361674f013aa6d49296c192e4d3f204863a5.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff0%2F08%2Ff008536a50bd656888364bbff8d1c734e65f54d3.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bhome_bedlinen_sheets%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN",Prześcieradło z gumką wykonane z cienkiej zwartej bawełnianej tkaniny. Gęstość 144. Pasuje na materace o grubości do 23 cm.,Pościele,1,8
